"31-40세","06시-08시","12월",4,252
"31-40세","08시-10시","전체",20,4920
"31-40세","08시-10시","1월",1,352
"31-40세","08시-10시","2월",5,326
"31-40세","08시-10시","3월",0,428
"31-40세","08시-10시","4월",2,464
"31-40세","08시-10시","5월",1,419
"31-40세","08시-10시","6월",1,459
"31-40세","08시-10시","7월",2,438
"31-40세","08시-10시","8월",4,379
"31-40세","08시-10시","9월",2,414
"31-40세","08시-10시","10월",1,428
"31-40세","08시-10시","11월",0,436
"31-40세","08시-10시","12월",1,377
"31-40세","10시-12시","전체",17,5037
"31-40세","10시-12시","1월",2,400
"31-40세","10시-12시","2월",0,372
"31-40세","10시-12시","3월",1,396
"31-40세","10시-12시","4월",1,401
"31-40세","10시-12시","5월",0,423
"31-40세","10시-12시","6월",3,478
"31-40세","10시-12시","7월",1,456
"31-40세","10시-12시","8월",0,437
"31-40세","10시-12시","9월",3,455
"31-40세","10시-12시","10월",2,435
"31-40세","10시-12시","11월",3,427
"31-40세","10시-12시","12월",1,357
"31-40세","12시-14시","전체",16,6020
"31-40세","12시-14시","1월",1,446
"31-40세","12시-14시","2월",0,448
"31-40세","12시-14시","3월",0,470
"31-40세","12시-14시","4월",3,481
"31-40세","12시-14시","5월",1,559
"31-40세","12시-14시","6월",2,520
"31-40세","12시-14시","7월",0,543
"31-40세","12시-14시","8월",3,522
"31-40세","12시-14시","9월",3,523
"31-40세","12시-14시","10월",2,538
"31-40세","12시-14시","11월",0,510
"31-40세","12시-14시","12월",1,460
"31-40세","14시-16시","전체",11,6178
"31-40세","14시-16시","1월",1,415
"31-40세","14시-16시","2월",1,458
"31-40세","14시-16시","3월",1,506
"31-40세","14시-16시","4월",1,515
"31-40세","14시-16시","5월",2,622
"31-40세","14시-16시","6월",1,530
"31-40세","14시-16시","7월",1,548
"31-40세","14시-16시","8월",0,561
"31-40세","14시-16시","9월",1,519
"31-40세","14시-16시","10월",2,565
"31-40세","14시-16시","11월",0,481
"31-40세","14시-16시","12월",0,458
"31-40세","16시-18시","전체",15,6892
"31-40세","16시-18시","1월",0,500
"31-40세","16시-18시","2월",1,471
"31-40세","16시-18시","3월",1,537
"31-40세","16시-18시","4월",1,601
"31-40세","16시-18시","5월",3,620
"31-40세","16시-18시","6월",0,558
"31-40세","16시-18시","7월",1,653
"31-40세","16시-18시","8월",2,552
"31-40세","16시-18시","9월",2,657
"31-40세","16시-18시","10월",3,590
"31-40세","16시-18시","11월",0,588
"31-40세","16시-18시","12월",1,565
"31-40세","18시-20시","전체",14,7925
"31-40세","18시-20시","1월",0,722
"31-40세","18시-20시","2월",0,632
"31-40세","18시-20시","3월",1,616
"31-40세","18시-20시","4월",1,671
"31-40세","18시-20시","5월",0,572
"31-40세","18시-20시","6월",2,571
"31-40세","18시-20시","7월",0,643
"31-40세","18시-20시","8월",1,603
"31-40세","18시-20시","9월",1,638
"31-40세","18시-20시","10월",3,813
"31-40세","18시-20시","11월",2,700
"31-40세","18시-20시","12월",3,744
"31-40세","20시-22시","전체",20,5542
"31-40세","20시-22시","1월",2,561
"31-40세","20시-22시","2월",1,469
"31-40세","20시-22시","3월",1,461
"31-40세","20시-22시","4월",2,492
"31-40세","20시-22시","5월",1,468
"31-40세","20시-22시","6월",3,422
"31-40세","20시-22시","7월",1,481
"31-40세","20시-22시","8월",3,515
"31-40세","20시-22시","9월",0,418
"31-40세","20시-22시","10월",1,382
"31-40세","20시-22시","11월",2,402
"31-40세","20시-22시","12월",3,471
"31-40세","22시-24시","전체",36,4057
"31-40세","22시-24시","1월",2,251
"31-40세","22시-24시","2월",6,317
"31-40세","22시-24시","3월",1,383
"31-40세","22시-24시","4월",2,389
"31-40세","22시-24시","5월",5,343
"31-40세","22시-24시","6월",1,402
"31-40세","22시-24시","7월",1,329
"31-40세","22시-24시","8월",3,309
"31-40세","22시-24시","9월",3,308
"31-40세","22시-24시","10월",4,409
"31-40세","22시-24시","11월",2,343
"31-40세","22시-24시","12월",6,274
"41-50세","00시-02시","전체",25,1400
"41-50세","00시-02시","1월",1,76
"41-50세","00시-02시","2월",1,78
"41-50세","00시-02시","3월",1,129
"41-50세","00시-02시","4월",0,124
"41-50세","00시-02시","5월",2,135
"41-50세","00시-02시","6월",5,128
"41-50세","00시-02시","7월",4,143
"41-50세","00시-02시","8월",2,96
"41-50세","00시-02시","9월",3,89
"41-50세","00시-02시","10월",0,110
"41-50세","00시-02시","11월",2,159
"41-50세","00시-02시","12월",4,133
"41-50세","02시-04시","전체",13,613
"41-50세","02시-04시","1월",0,37
"41-50세","02시-04시","2월",1,47
"41-50세","02시-04시","3월",0,55
"41-50세","02시-04시","4월",1,59
"41-50세","02시-04시","5월",2,72
"41-50세","02시-04시","6월",0,48
"41-50세","02시-04시","7월",2,58
"41-50세","02시-04시","8월",1,32
"41-50세","02시-04시","9월",1,46
"41-50세","02시-04시","10월",2,31
"41-50세","02시-04시","11월",1,77
"41-50세","02시-04시","12월",2,51
"41-50세","04시-06시","전체",16,805
"41-50세","04시-06시","1월",1,48
"41-50세","04시-06시","2월",1,53
"41-50세","04시-06시","3월",1,78
"41-50세","04시-06시","4월",0,71
"41-50세","04시-06시","5월",0,77
"41-50세","04시-06시","6월",3,49
"41-50세","04시-06시","7월",2,65
"41-50세","04시-06시","8월",3,67
"41-50세","04시-06시","9월",2,63
"41-50세","04시-06시","10월",2,70
"41-50세","04시-06시","11월",0,70
"41-50세","04시-06시","12월",1,94
"41-50세","06시-08시","전체",27,2808
"41-50세","06시-08시","1월",5,211
"41-50세","06시-08시","2월",1,202
"41-50세","06시-08시","3월",2,221
"41-50세","06시-08시","4월",1,255
"41-50세","06시-08시","5월",0,233
"41-50세","06시-08시","6월",1,252
"41-50세","06시-08시","7월",2,216
"41-50세","06시-08시","8월",2,195
"41-50세","06시-08시","9월",2,201
"41-50세","06시-08시","10월",2,236
"41-50세","06시-08시","11월",4,294
"41-50세","06시-08시","12월",5,292
"41-50세","08시-10시","전체",27,5093
"41-50세","08시-10시","1월",4,406
"41-50세","08시-10시","2월",5,320
"41-50세","08시-10시","3월",1,409
"41-50세","08시-10시","4월",1,458
"41-50세","08시-10시","5월",3,413
"41-50세","08시-10시","6월",2,440
"41-50세","08시-10시","7월",3,439
"41-50세","08시-10시","8월",0,383
"41-50세","08시-10시","9월",0,416
"41-50세","08시-10시","10월",2,465
"41-50세","08시-10시","11월",2,463
"41-50세","08시-10시","12월",4,481
"41-50세","10시-12시","전체",19,4997
"41-50세","10시-12시","1월",1,358
"41-50세","10시-12시","2월",1,344
"41-50세","10시-12시","3월",0,370
"41-50세","10시-12시","4월",2,389
"41-50세","10시-12시","5월",3,426
"41-50세","10시-12시","6월",3,427
"41-50세","10시-12시","7월",2,482
"41-50세","10시-12시","8월",1,437
"41-50세","10시-12시","9월",0,474
"41-50세","10시-12시","10월",3,457
"41-50세","10시-12시","11월",2,422
"41-50세","10시-12시","12월",1,411
"41-50세","12시-14시","전체",20,5953
"41-50세","12시-14시","1월",0,440
"41-50세","12시-14시","2월",0,446
"41-50세","12시-14시","3월",2,459
"41-50세","12시-14시","4월",2,513
"41-50세","12시-14시","5월",2,548
"41-50세","12시-14시","6월",1,497
"41-50세","12시-14시","7월",4,564
"41-50세","12시-14시","8월",4,553
"41-50세","12시-14시","9월",1,501
"41-50세","12시-14시","10월",2,563
"41-50세","12시-14시","11월",1,453
"41-50세","12시-14시","12월",1,416
"41-50세","14시-16시","전체",27,6197
"41-50세","14시-16시","1월",2,479
"41-50세","14시-16시","2월",2,505
"41-50세","14시-16시","3월",3,489
"41-50세","14시-16시","4월",4,498
"41-50세","14시-16시","5월",3,536
"41-50세","14시-16시","6월",2,524
"41-50세","14시-16시","7월",1,593
"41-50세","14시-16시","8월",3,498
"41-50세","14시-16시","9월",2,558
"41-50세","14시-16시","10월",2,550
"41-50세","14시-16시","11월",2,484
"41-50세","14시-16시","12월",1,483
"41-50세","16시-18시","전체",21,6615
"41-50세","16시-18시","1월",1,459
"41-50세","16시-18시","2월",2,486
"41-50세","16시-18시","3월",1,556
"41-50세","16시-18시","4월",2,548
